airline,airlineID,sourceAirport,sourceAirportID,destAirport,destAirportID,codeshare,stops,equipment,distance
JD,6557,SYX,4030,XIY,3379,,0,320,1796.3431133321428
JD,6557,SYX,4030,XMN,3383,,0,319,1137.6305049167095
JD,6557,SYX,4030,YIH,6361,,0,320,1378.4360187250968
JD,6557,TAO,3390,HGH,3386,,0,319,671.2626571877586
JD,6557,TAO,3390,PEK,3364,,0,319,537.9896148702006
JD,6557,TAO,3390,XIY,3379,,0,319,1072.4901186417776
JD,6557,TGO,6348,HGH,3386,,0,319,1490.1148101266404
JD,6557,TGO,6348,HRB,3400,,0,319,394.46195747491913
JD,6557,TNA,4108,KHN,3384,,0,320,897.1216035606714
JD,6557,TNA,4108,KWL,3372,,0,320,1462.5385078356144
JD,6557,TNA,4108,LJG,4033,,0,319,1958.1862342728316
JD,6557,TNA,4108,XIY,3379,,0,320,809.992000239969
JD,6557,TSN,3368,HRB,3400,,0,319,1027.000352118981
JD,6557,TSN,3368,SYX,4030,,0,320,2438.483379061198
JD,6557,TSN,3368,XIY,3379,,0,319,924.6394547008025
JD,6557,TXN,6387,XIY,3379,,0,319,1036.748081615814
JD,6557,TXN,6387,XMN,3383,,0,319,577.1625026925587
JD,6557,TYN,3369,KWL,3372,,0,320,1414.4239507843613
JD,6557,URC,3399,DNH,4308,,0,320,734.7215058612959
JD,6557,URC,3399,KHG,3397,,0,320,1065.9695594776233
JD,6557,URC,3399,LHW,3378,,0,320,1594.3441714830503
JD,6557,URC,3399,SJW,6347,,0,320,2353.5495888086393
JD,6557,WUH,3376,DLC,3404,,0,319,1128.2250705721458
JD,6557,WUH,3376,ENH,6358,,0,319,455.1543058802718
JD,6557,WUH,3376,HAK,4120,,0,319,1263.5051283249777
JD,6557,WUH,3376,HET,6345,,0,320,1139.7817968178995
JD,6557,WUH,3376,LJG,4033,,0,319,1434.5333266008809
JD,6557,WUH,3376,SYX,4030,,0,320,1469.6301039681914
JD,6557,WUH,3376,XMN,3383,,0,320,793.828564398117
JD,6557,XIY,3379,CKG,3393,,0,320,562.0029409151974
JD,6557,XIY,3379,DYG,6353,,0,319,615.3499070566133
JD,6557,XIY,3379,HAK,4120,,0,319 320,1622.4068415391002
JD,6557,XIY,3379,HFE,3389,,0,319,849.0333913220467
JD,6557,XIY,3379,HGH,3386,,0,320,1192.5089231818226
JD,6557,XIY,3379,KWE,3394,,0,319,898.9822837522016
JD,6557,XIY,3379,KWL,3372,,0,319 320,1033.6678050188182
JD,6557,XIY,3379,LJG,4033,,0,319,1186.081773158797
JD,6557,XIY,3379,SJW,6347,,0,320,681.6998865901094
JD,6557,XIY,3379,SYX,4030,,0,320,1796.3431133321428
JD,6557,XIY,3379,TAO,3390,,0,319,1072.4901186417776
JD,6557,XIY,3379,TNA,4108,,0,320,809.992000239969
JD,6557,XIY,3379,TSN,3368,,0,319,924.6394547008025
JD,6557,XIY,3379,TXN,6387,,0,319,1036.748081615814
JD,6557,XMN,3383,HFE,3389,,0,319,808.699982550547
JD,6557,XMN,3383,KWL,3372,,0,319,819.2790715878506
JD,6557,XMN,3383,PEK,3364,,0,320,1733.528397074862
JD,6557,XMN,3383,SYX,4030,,0,319,1137.6305049167095
JD,6557,XMN,3383,TXN,6387,,0,319,577.1625026925587
JD,6557,XMN,3383,WUH,3376,,0,320,793.828564398117
JD,6557,XUZ,4149,FOC,3385,,0,319,925.7901194782102
JD,6557,YIH,6361,HGH,3386,,0,320,859.3582312079759
JD,6557,YIH,6361,KWE,3394,,0,320,638.9847876456877
JD,6557,YIH,6361,PEK,3364,,0,320,1155.2765761840556
JD,6557,YIH,6361,SYX,4030,,0,320,1378.4360187250968
JH,13200,AOJ,2340,NKM,5997,,0,E70,692.8051542038439
JH,13200,CTS,2287,MMJ,2280,,0,E70,802.6562305863474
JH,13200,FUK,2305,KIJ,4381,,0,E70,920.2168388921976
JH,13200,FUK,2305,MMJ,2280,,0,E70,739.2929160898424
JH,13200,GAJ,2341,NKM,5997,,0,E70,466.1131001585344
JH,13200,HNA,2344,NKM,5997,,0,E70,594.7808827817705
JH,13200,KCZ,2332,NKM,5997,,0,E70,353.9339385244043
JH,13200,KIJ,4381,FUK,2305,,0,E70,920.2168388921976
JH,13200,KIJ,4381,NKM,5997,,0,E70,358.6568840909755
JH,13200,KMJ,2312,NKM,5997,,0,E70,620.271732945925
JH,13200,MMJ,2280,CTS,2287,,0,E70,802.6562305863474
JH,13200,MMJ,2280,FUK,2305,,0,E70,739.2929160898424
JH,13200,NKM,5997,AOJ,2340,,0,E70,692.8051542038439
JH,13200,NKM,5997,GAJ,2341,,0,E70,466.1131001585344
JH,13200,NKM,5997,HNA,2344,,0,E70,594.7808827817705
JH,13200,NKM,5997,KCZ,2332,,0,E70,353.9339385244043
JH,13200,NKM,5997,KIJ,4381,,0,E70,358.6568840909755
JH,13200,NKM,5997,KMJ,2312,,0,E70,620.271732945925
JL,2987,AKJ,2299,HND,2359,,0,73H,931.0515530268742
JL,2987,AOJ,2340,CTS,2287,Y,0,E70,241.60469813598445
JL,2987,AOJ,2340,HND,2359,,0,73H,581.7269191767813
JL,2987,AOJ,2340,ITM,2334,Y,0,E70,806.3875626458495
JL,2987,ASJ,2316,HND,2359,,0,73H,1235.0197589953946
JL,2987,ASJ,2316,ITM,2334,Y,0,73H,890.253215153876
JL,2987,AXT,2345,CTS,2287,Y,0,CRJ,372.3044724977517
JL,2987,AXT,2345,HND,2359,Y,0,73H,453.46953723500917
JL,2987,AXT,2345,ITM,2334,Y,0,CRJ,683.6955080464722
JL,2987,BKI,3269,NRT,2279,,0,738,4143.926340322604
JL,2987,BKK,3885,CEI,3932,Y,0,734,703.3573400896196
JL,2987,BKK,3885,CNX,3931,Y,0,747 320 773,596.7081267163252
JL,2987,BKK,3885,FUK,2305,Y,0,330,3724.876145245426
JL,2987,BKK,3885,HKT,3179,Y,0,320 333,673.5405578080733
JL,2987,BKK,3885,HND,2359,,0,767 777,4589.391506595191
JL,2987,BKK,3885,KIX,3992,,0,767,4160.626783107974
JL,2987,BKK,3885,NRT,2279,,0,767,4648.996248750031
JL,2987,CAN,3370,KIX,3992,Y,0,321,2455.226887098496
JL,2987,CAN,3370,NRT,2279,,0,767,2944.4278124972384
JL,2987,CEI,3932,BKK,3885,Y,0,734,703.3573400896196
JL,2987,CGK,3275,NRT,2279,,0,773 777,5838.929558379046
JL,2987,CJU,2370,KIX,3992,Y,0,739,813.1398879784449
JL,2987,CJU,2370,NRT,2279,Y,0,739,1294.3013632890718
JL,2987,CTS,2287,AOJ,2340,Y,0,E70,241.60469813598445
JL,2987,CTS,2287,AXT,2345,Y,0,CRJ,372.3044724977517
JL,2987,CTS,2287,FUK,2305,,0,73H,1415.0473634406803
JL,2987,CTS,2287,HIJ,2326,Y,0,73H,1198.9675877665775
JL,2987,CTS,2287,HKG,3077,Y,0,744,3428.9554827870556
JL,2987,CTS,2287,HNA,2344,Y,0,E70 CRJ,375.0375110668575
JL,2987,CTS,2287,HND,2359,,0,777 773 73H 767,819.8255846180674
JL,2987,CTS,2287,ICN,3930,Y,0,73H 744 333 772,1421.127688562603
JL,2987,CTS,2287,ITM,2334,,0,73H,1040.0237081202745
JL,2987,CTS,2287,KIJ,4381,Y,0,CRJ,578.3801693372748
JL,2987,CTS,2287,KIX,3992,,0,73H,1083.4466478195327
JL,2987,CTS,2287,MMB,2290,Y,0,CRJ E70,234.69588399727556
JL,2987,CTS,2287,NGO,3942,Y,0,73H,976.3850745830997
JL,2987,CTS,2287,NRT,2279,Y,0,773,787.5669744549518
JL,2987,CTS,2287,PVG,3406,Y,0,321 320,2180.530034648949
JL,2987,CTS,2287,SDJ,2347,Y,0,CRJ,519.5904999162614
JL,2987,DEL,3093,NRT,2279,,0,777,5908.837559023378
JL,2987,DLC,3404,NRT,2279,,0,767,1699.92055278586
JL,2987,DXB,2188,HND,2359,Y,0,772,7934.622090693035
JL,2987,DXB,2188,KIX,3992,Y,0,773,7577.247549386061
JL,2987,DXB,2188,NRT,2279,Y,0,773,7979.177328250049
JL,2987,FUK,2305,BKK,3885,Y,0,330,3724.876145245426
JL,2987,FUK,2305,CTS,2287,,0,73H,1415.0473634406803
JL,2987,FUK,2305,HAN,3199,Y,0,321,2783.4315662673257
JL,2987,FUK,2305,HNA,2344,Y,0,E70,1153.639102432803
JL,2987,FUK,2305,HND,2359,,0,777 767 73H,881.3353131321173
JL,2987,FUK,2305,ICN,3930,Y,0,333 739 773,563.3190334057521
JL,2987,FUK,2305,ITM,2334,,0,E70,477.6553662726914
JL,2987,FUK,2305,NRT,2279,Y,0,73H,939.7739567020809
JL,2987,FUK,2305,PVG,3406,Y,0,320 738,855.9234479282959
JL,2987,FUK,2305,SDJ,2347,Y,0,E70,1069.5156635968876
JL,2987,FUK,2305,SGN,3205,Y,0,321,3504.2638581414967
JL,2987,FUK,2305,TAO,3390,Y,0,319,965.2629807194659
JL,2987,FUK,2305,TPE,2276,Y,0,772,1300.10384671108
JL,2987,GAJ,2341,HND,2359,,0,E70,322.2749522727973
JL,2987,GAJ,2341,ITM,2334,Y,0,E70 CRJ,596.9201548192892
JL,2987,GMP,2378,HND,2359,,0,767,1180.4147603404535
JL,2987,GMP,2378,KIX,3992,,0,73H,835.9541225458792
JL,2987,HAN,3199,FUK,2305,Y,0,321,2783.4315662673257
JL,2987,HAN,3199,KIX,3992,Y,0,321,3229.042130906313
JL,2987,HAN,3199,NGO,3942,Y,0,321,3379.670379213747
JL,2987,HAN,3199,NRT,2279,,0,767,3719.8449136077206
JL,2987,HIJ,2326,CTS,2287,Y,0,73H,1198.9675877665775
JL,2987,HIJ,2326,HND,2359,,0,73H,637.0420224561691
JL,2987,HIJ,2326,PVG,3406,Y,0,320,1100.7830959825185
JL,2987,HKD,2288,HND,2359,,0,73H 767,697.2546239267198
JL,2987,HKD,2288,ITM,2334,Y,0,CRJ,907.3007640411722
JL,2987,HKG,3077,CTS,2287,Y,0,744,3428.9554827870556
JL,2987,HKG,3077,HND,2359,,0,777 767,2902.51969900071
JL,2987,HKG,3077,KIX,3992,Y,0,333 744 773 343 772,2475.6315455874706
JL,2987,HKG,3077,NGO,3942,Y,0,333 343,2624.7482802456634
JL,2987,HKG,3077,NRT,2279,,0,767,2962.146737489967
JL,2987,HKG,3077,TPE,2276,Y,0,333 744 773 772,806.0533863557916
JL,2987,HKT,3179,BKK,3885,Y,0,320,673.5405578080733
JL,2987,HNA,2344,CTS,2287,Y,0,E70 CRJ,375.0375110668575
JL,2987,HNA,2344,FUK,2305,Y,0,E70,1153.639102432803
JL,2987,HNA,2344,ITM,2334,Y,0,E70 CRJ,722.0312233195959
JL,2987,HND,2359,AKJ,2299,,0,73H,931.0515530268742
JL,2987,HND,2359,AOJ,2340,,0,73H,581.7269191767813
JL,2987,HND,2359,ASJ,2316,,0,73H,1235.0197589953946
JL,2987,HND,2359,AXT,2345,Y,0,73H,453.46953723500917
JL,2987,HND,2359,BKK,3885,,0,767 777,4589.391506595191
JL,2987,HND,2359,CTS,2287,,0,773 777 73H 767,819.8255846180674
JL,2987,HND,2359,DXB,2188,Y,0,772,7934.622090693035
JL,2987,HND,2359,FUK,2305,,0,767 777 73H,881.3353131321173
JL,2987,HND,2359,GAJ,2341,,0,E70,322.2749522727973
JL,2987,HND,2359,GMP,2378,,0,767,1180.4147603404535
JL,2987,HND,2359,HIJ,2326,,0,73H,637.0420224561691
JL,2987,HND,2359,HKD,2288,,0,73H 767,697.2546239267198
JL,2987,HND,2359,HKG,3077,,0,777 767,2902.51969900071
JL,2987,HND,2359,ITM,2334,,0,767 777,403.74225414474876
JL,2987,HND,2359,IZO,2328,,0,767 73H,623.9166226339688
JL,2987,HND,2359,KCZ,2332,,0,73H,602.3490797182244
JL,2987,HND,2359,KIX,3992,,0,73H,431.6856033408392
JL,2987,HND,2359,KKJ,2311,,0,73H,821.3538137107506
JL,2987,HND,2359,KMI,2308,,0,73H,871.7576724909369
JL,2987,HND,2359,KMJ,2312,,0,73H 767,874.194468236517
JL,2987,HND,2359,KMQ,2322,,0,767,317.63290731349264
JL,2987,HND,2359,KOJ,2307,,0,73H 767,935.798270075954
JL,2987,HND,2359,KUH,5994,,0,73H,914.8533962700158
JL,2987,HND,2359,MMB,2290,,0,73H,998.706353665105
JL,2987,HND,2359,MSJ,2346,,0,73H E70,589.324740798297
JL,2987,HND,2359,MYJ,2333,,0,767,674.9598828645832
JL,2987,HND,2359,NGO,3942,,0,73H 773,281.08163702844
JL,2987,HND,2359,NGS,2313,,0,73H,952.6212428440602
JL,2987,HND,2359,OBO,2286,,0,73H,851.5221825717084
JL,2987,HND,2359,OIT,2310,,0,73H,771.838012993122
JL,2987,HND,2359,OKA,2384,,0,777 73H 773 767,1554.3438424008252
JL,2987,HND,2359,OKJ,2327,,0,73H,545.7840524239376
JL,2987,HND,2359,PEK,3364,,0,767,2092.2002244742403
JL,2987,HND,2359,SGN,3205,,0,767,4324.221209685752
JL,2987,HND,2359,SHA,3391,,0,767 777,1776.7054647900393
JL,2987,HND,2359,SHM,2284,,0,E70,455.4671759410227
JL,2987,HND,2359,SIN,3316,,0,767 777,5299.770363979499
JL,2987,HND,2359,TAK,2337,,0,73H,546.3144765889957
JL,2987,HND,2359,TKS,2336,,0,767,497.7007871021639
JL,2987,HND,2359,TSA,2275,,0,767,2096.786152089864
JL,2987,HND,2359,UBJ,2296,,0,73H,797.1432545094308
JL,2987,ICN,3930,CTS,2287,Y,0,744 73H 333 772,1421.127688562603
JL,2987,ICN,3930,FUK,2305,Y,0,333 739 773,563.3190334057521
JL,2987,ICN,3930,KIJ,4381,Y,0,73J,1114.9728977823565
JL,2987,ICN,3930,KIX,3992,Y,0,333 73H 772 773 332,860.2968606458845
JL,2987,ICN,3930,KMQ,2322,Y,0,73H,892.522366024939
JL,2987,ICN,3930,KOJ,2307,Y,0,73H 73J 739,740.9728370953078
JL,2987,ICN,3930,NGO,3942,Y,0,73H 332 333 772,973.1496110768027
JL,2987,ICN,3930,NRT,2279,,0,73H,1256.849280545832
JL,2987,ITM,2334,AOJ,2340,Y,0,E70,806.3875626458495
JL,2987,ITM,2334,ASJ,2316,Y,0,73H,890.253215153876
JL,2987,ITM,2334,AXT,2345,Y,0,CRJ,683.6955080464722
JL,2987,ITM,2334,CTS,2287,,0,73H,1040.0237081202745
JL,2987,ITM,2334,FUK,2305,,0,E70,477.6553662726914
JL,2987,ITM,2334,GAJ,2341,Y,0,E70 CRJ,596.9201548192892
JL,2987,ITM,2334,HKD,2288,Y,0,CRJ,907.3007640411722
JL,2987,ITM,2334,HNA,2344,Y,0,E70 CRJ,722.0312233195959
JL,2987,ITM,2334,HND,2359,,0,777 767,403.74225414474876
JL,2987,ITM,2334,KIJ,4381,Y,0,E70,482.62818260201493
JL,2987,ITM,2334,KMI,2308,Y,0,CRJ E70,491.76787783190656
JL,2987,ITM,2334,KMJ,2312,Y,0,E70 CRJ,475.5442092186489
JL,2987,ITM,2334,KOJ,2307,Y,0,73H E70,549.721054991053
JL,2987,ITM,2334,MSJ,2346,Y,0,E70,839.0993154695736
JL,2987,ITM,2334,MYJ,2333,Y,0,CRJ,273.11855551776205
JL,2987,ITM,2334,NGS,2313,Y,0,E70,550.7057273627909
JL,2987,ITM,2334,NRT,2279,,0,773,462.12074325369485
JL,2987,ITM,2334,OIT,2310,Y,0,CRJ,370.27749560333746
JL,2987,ITM,2334,OKA,2384,,0,773,1211.3433744718059
JL,2987,ITM,2334,SDJ,2347,Y,0,E70,615.5792873927188
JL,2987,IZO,2328,HND,2359,,0,767 73H,623.9166226339688
JL,2987,KCZ,2332,HND,2359,,0,73H,602.3490797182244
JL,2987,KHH,2264,NRT,2279,,0,767,2427.535868342015
JL,2987,KHV,2927,NRT,2279,Y,0,320,1481.5956793051002
JL,2987,KIJ,4381,CTS,2287,Y,0,CRJ,578.3801693372748
JL,2987,KIJ,4381,ICN,3930,Y,0,739 73J,1114.9728977823565
JL,2987,KIJ,4381,ITM,2334,Y,0,E70,482.62818260201493
JL,2987,KIJ,4381,PVG,3406,Y,0,319,1753.6909924206025
JL,2987,KIX,3992,BKK,3885,,0,767,4160.626783107974
JL,2987,KIX,3992,CAN,3370,Y,0,321,2455.226887098496
JL,2987,KIX,3992,CJU,2370,Y,0,739,813.1398879784449
JL,2987,KIX,3992,CTS,2287,,0,73H,1083.4466478195327
JL,2987,KIX,3992,DXB,2188,Y,0,773,7577.247549386061
JL,2987,KIX,3992,GMP,2378,,0,73H,835.9541225458792
JL,2987,KIX,3992,HAN,3199,Y,0,321,3229.042130906313
JL,2987,KIX,3992,HKG,3077,Y,0,333 773 744 343 772,2475.6315455874706
JL,2987,KIX,3992,HND,2359,,0,73H,431.6856033408392
JL,2987,KIX,3992,ICN,3930,Y,0,772 333 73H 773 332,860.2968606458845
JL,2987,KIX,3992,KUL,3304,Y,0,333,4942.74323859917
JL,2987,KIX,3992,NKG,3388,Y,0,320,1553.3438825760202
JL,2987,KIX,3992,PUS,2372,Y,0,73H,581.701876520255
JL,2987,KIX,3992,PVG,3406,,0,767 73H,1307.112791942178
JL,2987,KIX,3992,SGN,3205,Y,0,332,3910.120449330018
JL,2987,KIX,3992,SHE,4144,Y,0,320,1303.389002951668
JL,2987,KIX,3992,TAO,3390,Y,0,320,1362.688133911869
JL,2987,KIX,3992,TPE,2276,,0,767 73H,1702.9337846319083
JL,2987,KIX,3992,YNT,3392,Y,0,320,1290.9288507449135
JL,2987,KKJ,2311,HND,2359,,0,73H,821.3538137107506
JL,2987,KMG,3382,PVG,3406,Y,0,738,1965.964666621051
JL,2987,KMI,2308,HND,2359,,0,73H,871.7576724909369
JL,2987,KMI,2308,ITM,2334,Y,0,CRJ E70,491.76787783190656
JL,2987,KMJ,2312,HND,2359,,0,767 73H,874.194468236517
JL,2987,KMJ,2312,ITM,2334,Y,0,E70 CRJ,475.5442092186489
JL,2987,KMQ,2322,HND,2359,,0,767,317.63290731349264
JL,2987,KMQ,2322,ICN,3930,Y,0,73H,892.522366024939
JL,2987,KMQ,2322,PVG,3406,Y,0,319,1468.562027766687
JL,2987,KOJ,2307,HND,2359,,0,767 73H,935.798270075954
JL,2987,KOJ,2307,ICN,3930,Y,0,73H 73J 739,740.9728370953078
JL,2987,KOJ,2307,ITM,2334,Y,0,E70 73H,549.721054991053
JL,2987,KOJ,2307,PVG,3406,Y,0,319,848.3072334049216
JL,2987,KUH,5994,HND,2359,,0,73H,914.8533962700158
JL,2987,KUL,3304,KIX,3992,Y,0,333,4942.74323859917
JL,2987,KUL,3304,NRT,2279,,0,767,5408.916870439286
JL,2987,MMB,2290,CTS,2287,Y,0,CRJ E70,234.69588399727556
JL,2987,MMB,2290,HND,2359,,0,73H,998.706353665105
JL,2987,MNL,2397,NRT,2279,,0,767,3050.791295791613
JL,2987,MSJ,2346,HND,2359,,0,73H E70,589.324740798297
JL,2987,MSJ,2346,ITM,2334,Y,0,E70,839.0993154695736
JL,2987,MYJ,2333,HND,2359,,0,767,674.9598828645832
JL,2987,MYJ,2333,ITM,2334,Y,0,CRJ,273.11855551776205
JL,2987,MYJ,2333,PVG,3406,Y,0,319,1063.9654293963993
JL,2987,NGO,3942,BKK,3885,Y,0,773,4310.432380584686
JL,2987,NGO,3942,CTS,2287,Y,0,73H,976.3850745830997
JL,2987,NGO,3942,HAN,3199,Y,0,321,3379.670379213747
JL,2987,NGO,3942,HKG,3077,Y,0,343 333,2624.7482802456634
JL,2987,NGO,3942,HND,2359,,0,773 73H,281.08163702844
JL,2987,NGO,3942,ICN,3930,Y,0,772 73H 332 333,973.1496110768027
JL,2987,NGO,3942,NRT,2279,,0,788,340.17542539932214
JL,2987,NGO,3942,PUS,2372,Y,0,739,717.1046394812766
JL,2987,NGO,3942,PVG,3406,,0,767,1456.8687598778026
JL,2987,NGO,3942,TAO,3390,Y,0,321,1492.6740120203492
JL,2987,NGO,3942,TPE,2276,,0,73H,1848.9089710448143
JL,2987,NGO,3942,TSN,3368,,0,73H,1788.190655330018
JL,2987,NGS,2313,HND,2359,,0,73H,952.6212428440602
JL,2987,NGS,2313,ITM,2334,Y,0,E70,550.7057273627909
JL,2987,NGS,2313,PVG,3406,Y,0,319,789.2056774087205
JL,2987,NKG,3388,KIX,3992,Y,0,320,1553.3438825760202
