airportID,airportName,city,country,IATA,ICAO,latitude,longitude,altitude,timezone,DST,tz_olson,type,source
4390,Shun Tak Heliport,Hong Kong,Hong Kong,HHP,VHST,22.2893714905,114.152153015,107,8,N,Asia/Hong_Kong,airport,OurAirports
5711,Diu Airport,Diu,India,DIU,VA1P,20.71310043334961,70.92109680175781,31,5.5,N,Asia/Calcutta,airport,OurAirports
5780,Ercan International Airport,Nicosia,Cyprus,ECN,LCEN,35.154701232910156,33.49610137939453,404,2,E,Asia/Nicosia,airport,OurAirports
5922,Fayzabad Airport,Faizabad,Afghanistan,FBD,OAFZ,37.121101,70.518097,3872,4.5,U,Asia/Kabul,airport,OurAirports
5925,Al-Jawf Domestic Airport,Al-Jawf,Saudi Arabia,AJF,OESK,29.78510093688965,40.099998474121094,2261,3,U,Asia/Riyadh,airport,OurAirports
5926,Wadi Al Dawasir Airport,Wadi-al-dawasir,Saudi Arabia,WAE,OEWD,20.504299163800003,45.199600219699995,2062,3,U,Asia/Riyadh,airport,OurAirports
5927,Khoram Abad Airport,Khorram Abad,Iran,KHD,OICK,33.43539810180664,48.282901763916016,3782,3.5,E,Asia/Tehran,airport,OurAirports
5928,Bam Airport,Bam,Iran,BXR,OIKM,29.084199905395508,58.45000076293945,3231,3.5,E,Asia/Tehran,airport,OurAirports
5929,Rafsanjan Airport,Rafsanjan,Iran,RJN,OIKR,30.297700881958008,56.05110168457031,5298,3.5,E,Asia/Tehran,airport,OurAirports
5930,Bojnord Airport,Bojnourd,Iran,BJB,OIMN,37.49300003051758,57.30820083618164,3499,3.5,E,Asia/Tehran,airport,OurAirports
5931,Sabzevar National Airport,Sabzevar,Iran,AFZ,OIMS,36.16809844970703,57.59519958496094,3010,3.5,E,Asia/Tehran,airport,OurAirports
5932,Noshahr Airport,Noshahr,Iran,NSH,OINN,36.663299560546875,51.464698791503906,-61,3.5,E,Asia/Tehran,airport,OurAirports
5933,Dasht-e Naz Airport,Dasht-e-naz,Iran,SRY,OINZ,36.635799408,53.193599700899995,35,3.5,E,Asia/Tehran,airport,OurAirports
5934,Lar Airport,Lar,Iran,LRR,OISL,27.6746997833,54.3833007812,2641,3.5,E,Asia/Tehran,airport,OurAirports
5935,Ardabil Airport,Ardabil,Iran,ADU,OITL,38.3256988525,48.4244003296,4315,3.5,E,Asia/Tehran,airport,OurAirports
5936,Urmia Airport,Uromiyeh,Iran,OMH,OITR,37.6680984497,45.0686988831,4343,3.5,E,Asia/Tehran,airport,OurAirports
5937,Al Ain International Airport,Al Ain,United Arab Emirates,AAN,OMAL,24.261699676513672,55.60919952392578,869,4,U,Asia/Dubai,airport,OurAirports
5938,Bannu Airport,Bannu,Pakistan,BNP,OPBN,32.9729,70.527901,1325,5,N,Asia/Karachi,airport,OurAirports
5939,Bahawalpur Airport,Bahawalpur,Pakistan,BHV,OPBW,29.348100662231445,71.71800231933594,392,5,N,Asia/Karachi,airport,OurAirports
5940,Chitral Airport,Chitral,Pakistan,CJL,OPCH,35.886600494384766,71.80059814453125,4920,5,N,Asia/Karachi,airport,OurAirports
5941,Dalbandin Airport,Dalbandin,Pakistan,DBA,OPDB,28.878299713100002,64.3998031616,2800,5,N,Asia/Karachi,airport,OurAirports
5942,Dera Ghazi Khan Airport,Dera Ghazi Khan,Pakistan,DEA,OPDG,29.961000442504883,70.48590087890625,492,5,N,Asia/Karachi,airport,OurAirports
5943,Dera Ismael Khan Airport,Dera Ismael Khan,Pakistan,DSK,OPDI,31.909400939941406,70.89659881591797,594,5,N,Asia/Karachi,airport,OurAirports
5944,Jiwani Airport,Jiwani,Pakistan,JIW,OPJI,25.067800521900004,61.8054008484,186,5,N,Asia/Karachi,airport,OurAirports
5945,Hyderabad Airport,Hyderabad,Pakistan,HDD,OPKD,25.3181,68.366096,130,5,N,Asia/Karachi,airport,OurAirports
5946,Khuzdar Airport,Khuzdar,Pakistan,KDD,OPKH,27.790599823,66.6473007202,4012,5,N,Asia/Karachi,airport,OurAirports
5947,Ormara Airport,Ormara Raik,Pakistan,ORW,OPOR,25.274700164799995,64.58599853519999,10,5,N,Asia/Karachi,airport,OurAirports
5948,Parachinar Airport,Parachinar,Pakistan,PAJ,OPPC,33.902099609400004,70.0716018677,5800,5,N,Asia/Karachi,airport,OurAirports
5949,Skardu Airport,Skardu,Pakistan,KDU,OPSD,35.33549880981445,75.53600311279297,7316,5,N,Asia/Karachi,airport,OurAirports
5950,Sehwan Sharif Airport,Sehwan Sharif,Pakistan,SYW,OPSN,26.473100662231445,67.71720123291016,121,5,N,Asia/Karachi,airport,OurAirports
5951,Turbat International Airport,Turbat,Pakistan,TUK,OPTU,25.986400604248047,63.03020095825195,498,5,N,Asia/Karachi,airport,OurAirports
5952,Sulaymaniyah International Airport,Sulaymaniyah,Iraq,ISU,ORSU,35.5617485046,45.316738128699996,2494,3,U,Asia/Baghdad,airport,OurAirports
5953,Kamishly Airport,Kamishly,Syria,KAC,OSKL,37.020599365234375,41.19139862060547,1480,2,E,Asia/Damascus,airport,OurAirports
5954,Sayun International Airport,Sayun Intl,Yemen,GXF,OYSY,15.9660997391,48.78829956049999,2097,3,U,Asia/Aden,airport,OurAirports
5991,Matsu Nangan Airport,Matsu Islands,Taiwan,LZN,RCFG,26.1598,119.958,232,8,U,Asia/Taipei,airport,OurAirports
5992,Hengchun Airport,Hengchun,Taiwan,HCN,RCKW,22.041099548339844,120.7300033569336,46,8,U,Asia/Taipei,airport,OurAirports
5993,Matsu Beigan Airport,Matsu Islands,Taiwan,MFK,RCMT,26.224199,120.002998,41,8,U,Asia/Taipei,airport,OurAirports
5994,Kushiro Airport,Kushiro,Japan,KUH,RJCK,43.041000366199995,144.192993164,327,9,U,Asia/Tokyo,airport,OurAirports
5995,Okadama Airport,Sapporo,Japan,OKD,RJCO,43.117447,141.38134,25,9,U,Asia/Tokyo,airport,OurAirports
5996,Saga Airport,Saga,Japan,HSG,RJFS,33.149700164799995,130.302001953,6,9,N,Asia/Tokyo,airport,OurAirports
5997,Nagoya Airport,Nagoya,Japan,NKM,RJNA,35.255001068115234,136.9239959716797,52,9,U,Asia/Tokyo,airport,OurAirports
5998,Iwami Airport,Iwami,Japan,IWJ,RJOW,34.676399231,131.789993286,184,9,U,Asia/Tokyo,airport,OurAirports
5999,Fukushima Airport,Fukushima,Japan,FKS,RJSF,37.22740173339844,140.43099975585938,1221,9,U,Asia/Tokyo,airport,OurAirports
6000,Odate Noshiro Airport,Odate Noshiro,Japan,ONJ,RJSR,40.1918983459,140.371002197,292,9,U,Asia/Tokyo,airport,OurAirports
6001,Shonai Airport,Shonai,Japan,SYO,RJSY,38.81219863889999,139.787002563,86,9,U,Asia/Tokyo,airport,OurAirports
6002,Miyakejima Airport,Miyakejima,Japan,MYE,RJTQ,34.073600769,139.559997559,67,9,U,Asia/Tokyo,airport,OurAirports
6003,Kunsan Air Base,Kunsan,South Korea,KUV,RKJK,35.90380096435547,126.61599731445312,29,9,U,Asia/Seoul,airport,OurAirports
6004,Mokpo Heliport,Mokpo,South Korea,MPK,RKJM,34.7588996887,126.379997253,23,9,U,Asia/Seoul,airport,OurAirports
6005,Wonju/Hoengseong Air Base (K-38/K-46),Wonju,South Korea,WJU,RKNW,37.441201,127.963858,329,9,U,Asia/Seoul,airport,OurAirports
6006,Yangyang International Airport,Sokcho / Gangneung,South Korea,YNY,RKNY,38.061298,128.669006,241,9,U,Asia/Seoul,airport,OurAirports
6007,Sacheon Air Base/Airport,Sacheon,South Korea,HIN,RKPS,35.088591,128.071747,25,9,U,Asia/Seoul,airport,OurAirports
6008,Cheongju International Airport/Cheongju Air Base (K-59/G-513),Chongju,South Korea,CJJ,RKTU,36.717008,127.498741,191,9,U,Asia/Seoul,airport,OurAirports
6009,Subic Bay International Airport,Olongapo City,Philippines,SFS,RPLB,14.794400215148926,120.27100372314453,64,8,N,Asia/Manila,airport,OurAirports
6010,Cuyo Airport,Cuyo,Philippines,CYU,RPLO,10.858099937438965,121.06900024414062,0,8,N,Asia/Manila,airport,OurAirports
6012,Camiguin Airport,Camiguin,Philippines,CGM,RPMH,9.253520011901855,124.70700073242188,53,8,N,Asia/Manila,airport,OurAirports
6013,Jolo Airport,Jolo,Philippines,JOL,RPMJ,6.0536699295043945,121.01100158691406,118,8,N,Asia/Manila,airport,OurAirports
6014,Sanga Sanga Airport,Sanga Sanga,Philippines,TWT,RPMN,5.046991,119.742996,15,8,N,Asia/Manila,airport,OurAirports
6016,Surigao Airport,Sangley Point,Philippines,SUG,RPMS,9.755838325629998,125.480947495,20,8,N,Asia/Manila,airport,OurAirports
6017,Tandag Airport,Tandag,Philippines,TDG,RPMW,9.072110176086426,126.1709976196289,16,8,N,Asia/Manila,airport,OurAirports
6018,Naga Airport,Naga,Philippines,WNP,RPUN,13.58489990234375,123.2699966430664,142,8,N,Asia/Manila,airport,OurAirports
6020,San Fernando Airport,San Fernando,Philippines,SFE,RPUS,16.595600128173828,120.3030014038086,13,8,N,Asia/Manila,airport,OurAirports
6021,Tuguegarao Airport,Tuguegarao,Philippines,TUG,RPUT,17.6433676823,121.733150482,70,8,N,Asia/Manila,airport,OurAirports
6022,Virac Airport,Virac,Philippines,VRC,RPUV,13.576399803161621,124.20600128173828,121,8,N,Asia/Manila,airport,OurAirports
6023,Calbayog Airport,Calbayog City,Philippines,CYP,RPVC,12.072699546813965,124.54499816894531,12,8,N,Asia/Manila,airport,OurAirports
6024,Catarman National Airport,Catarman,Philippines,CRM,RPVF,12.502400398254395,124.63600158691406,6,8,N,Asia/Manila,airport,OurAirports
6025,Moises R. Espinosa Airport,Masbate,Philippines,MBT,RPVJ,12.369682,123.630095,49,8,N,Asia/Manila,airport,OurAirports
6026,Roxas Airport,Roxas City,Philippines,RXS,RPVR,11.597700119018555,122.75199890136719,10,8,N,Asia/Manila,airport,OurAirports
6083,Kokshetau Airport,Kokshetau,Kazakhstan,KOV,UACK,53.329102,69.594597,900,6,U,Asia/Qyzylorda,airport,OurAirports
6084,Petropavlosk South Airport,Petropavlosk,Kazakhstan,PPK,UACP,54.77470016479492,69.18389892578125,453,6,U,Asia/Qyzylorda,airport,OurAirports
6085,Zhezkazgan Airport,Zhezkazgan,Kazakhstan,DZN,UAKD,47.708302,67.733299,1250,6,U,Asia/Qyzylorda,airport,OurAirports
6086,Ust-Kamennogorsk Airport,Ust Kamenogorsk,Kazakhstan,UKK,UASK,50.036598205566406,82.49420166015625,939,6,U,Asia/Qyzylorda,airport,OurAirports
6088,Kostanay West Airport,Kostanay,Kazakhstan,KSN,UAUU,53.20690155029297,63.55030059814453,595,6,U,Asia/Qyzylorda,airport,OurAirports
6089,Ganja Airport,Ganja,Azerbaijan,KVD,UBBG,40.737701416015625,46.31760025024414,1083,4,E,Asia/Baku,airport,OurAirports
6090,Nakhchivan Airport,Nakhchivan,Azerbaijan,NAJ,UBBN,39.18880081176758,45.45840072631836,2863,4,E,Asia/Baku,airport,OurAirports
6091,Chulman Airport,Neryungri,Russia,NER,UELL,56.913898468018,124.91400146484,2812,9,N,Asia/Yakutsk,airport,OurAirports
6092,Polyarny Airport,Yakutia,Russia,PYJ,UERP,66.4003982544,112.029998779,1660,9,N,Asia/Yakutsk,airport,OurAirports
6093,Chokurdakh Airport,Chokurdah,Russia,CKH,UESO,70.62310028076172,147.90199279785156,151,11,N,Asia/Srednekolymsk,airport,OurAirports
6094,Cherskiy Airport,Cherskiy,Russia,CYX,UESS,68.7406005859375,161.33799743652344,20,11,N,Asia/Srednekolymsk,airport,OurAirports
6095,Tiksi Airport,Tiksi,Russia,IKS,UEST,71.697700500488,128.90299987793,26,9,N,Asia/Yakutsk,airport,OurAirports
6097,Komsomolsk-on-Amur Airport,Komsomolsk-on-Amur,Russia,KXK,UHKK,50.409000396728516,136.9340057373047,92,10,N,Asia/Vladivostok,airport,OurAirports
6098,Ugolny Airport,Anadyr,Russia,DYR,UHMA,64.734902,177.740997,194,12,N,Asia/Anadyr,airport,OurAirports
6099,Okhotsk Airport,Okhotsk,Russia,OHO,UHOO,59.410064697265625,143.05650329589844,0,10,N,Asia/Vladivostok,airport,OurAirports
6117,Yeniseysk Airport,Yeniseysk,Russia,EIE,UNII,58.47420120239258,92.11250305175781,253,7,N,Asia/Krasnoyarsk,airport,OurAirports
6118,Kyzyl Airport,Kyzyl,Russia,KYZ,UNKY,51.66939926147461,94.40059661865234,2123,7,N,Asia/Krasnoyarsk,airport,OurAirports
6119,Spichenkovo Airport,Novokuznetsk,Russia,NOZ,UNWW,53.811401,86.877197,1024,7,N,Asia/Krasnoyarsk,airport,OurAirports
6120,Khatanga Airport,Khatanga,Russia,HTG,UOHH,71.97810363769531,102.49099731445312,95,7,N,Asia/Krasnoyarsk,airport,OurAirports
6121,Igarka Airport,Igarka,Russia,IAA,UOII,67.43720245361328,86.62190246582031,82,7,N,Asia/Krasnoyarsk,airport,OurAirports
6137,Salekhard Airport,Salekhard,Russia,SLY,USDD,66.5907974243164,66.61100006103516,218,5,N,Asia/Yekaterinburg,airport,OurAirports
6138,Khanty Mansiysk Airport,Khanty-Mansiysk,Russia,HMA,USHH,61.028499603271484,69.08609771728516,76,5,N,Asia/Yekaterinburg,airport,OurAirports
6139,Nyagan Airport,Nyagan,Russia,NYA,USHN,62.110001,65.614998,361,5,N,Asia/Yekaterinburg,airport,OurAirports
6140,Sovetskiy Airport,Sovetskiy,Russia,OVS,USHS,61.326622009277344,63.60191345214844,351,5,N,Asia/Yekaterinburg,airport,OurAirports
6143,Nadym Airport,Nadym,Russia,NYM,USMM,65.48090362548828,72.69889831542969,49,5,N,Asia/Yekaterinburg,airport,OurAirports
6144,Raduzhny Airport,Raduzhnyi,Russia,RAT,USNR,62.1585998535,77.32890319820001,250,5,N,Asia/Yekaterinburg,airport,OurAirports
6145,Nefteyugansk Airport,Nefteyugansk,Russia,NFG,USRN,61.108299255371094,72.6500015258789,115,5,N,Asia/Yekaterinburg,airport,OurAirports
6146,Kurgan Airport,Kurgan,Russia,KRO,USUU,55.47529983520508,65.41560363769531,240,5,N,Asia/Yekaterinburg,airport,OurAirports
6147,Khudzhand Airport,Khudzhand,Tajikistan,LBD,UTDL,40.21540069580078,69.6947021484375,1450,5,U,Asia/Dushanbe,airport,OurAirports
6148,Andizhan Airport,Andizhan,Uzbekistan,AZN,UTKA,40.7276992798,72.2939987183,1515,5,U,Asia/Samarkand,airport,OurAirports
6149,Fergana International Airport,Fergana,Uzbekistan,FEG,UTKF,40.358798980699994,71.7450027466,1980,5,U,Asia/Samarkand,airport,OurAirports
6150,Namangan Airport,Namangan,Uzbekistan,NMA,UTKN,40.9846000671,71.5567016602,1555,5,U,Asia/Samarkand,airport,OurAirports
6151,Nukus Airport,Nukus,Uzbekistan,NCU,UTNN,42.488399505615234,59.62329864501953,246,5,U,Asia/Samarkand,airport,OurAirports
6152,Urgench Airport,Urgench,Uzbekistan,UGC,UTNU,41.58430099487305,60.641700744628906,320,5,U,Asia/Samarkand,airport,OurAirports
6153,Karshi Khanabad Airport,Khanabad,Uzbekistan,KSQ,UTSL,38.8335990906,65.9215011597,1365,5,U,Asia/Samarkand,airport,OurAirports
6154,Termez Airport,Termez,Uzbekistan,TMJ,UTST,37.28670120239258,67.30999755859375,1027,5,U,Asia/Samarkand,airport,OurAirports
6164,Orsk Airport,Orsk,Russia,OSW,UWOR,51.0724983215332,58.59560012817383,909,5,N,Asia/Yekaterinburg,airport,OurAirports
6168,Hubli Airport,Hubli,India,HBX,VAHB,15.361700058,75.08489990230001,2171,5.5,N,Asia/Calcutta,airport,OurAirports
6169,Koggala Airport,Koggala,Sri Lanka,KCT,VCCK,5.993680000305176,80.32029724121094,10,5.5,U,Asia/Colombo,airport,OurAirports
6170,Weerawila Airport,Wirawila,Sri Lanka,WRZ,VCCW,6.25448989868,81.23519897460001,50,5.5,U,Asia/Colombo,airport,OurAirports
6171,Battambang Airport,Battambang,Cambodia,BBM,VDBG,13.095600128173828,103.2239990234375,59,7,U,Asia/Phnom_Penh,airport,OurAirports
6172,Shillong Airport,Shillong,India,SHL,VEBI,25.70359992980957,91.97869873046875,2910,5.5,N,Asia/Calcutta,airport,OurAirports
6173,Lokpriya Gopinath Bordoloi International Airport,Guwahati,India,GAU,VEGT,26.10610008239746,91.58589935302734,162,5.5,N,Asia/Calcutta,airport,OurAirports
6174,Dimapur Airport,Dimapur,India,DMU,VEMR,25.883899688699998,93.77110290530001,487,5.5,N,Asia/Calcutta,airport,OurAirports
6175,Tezpur Airport,Tezpur,India,TEZ,VETZ,26.7091007232666,92.78469848632812,240,5.5,N,Asia/Calcutta,airport,OurAirports
6176,Barisal Airport,Barisal,Bangladesh,BZL,VGBR,22.801000595092773,90.30120086669922,23,6,U,Asia/Dhaka,airport,OurAirports
6177,Ban Huoeisay Airport,Huay Xai,Laos,HOE,VLHS,20.2572994232,100.43699646,1380,7,N,Asia/Vientiane,airport,OurAirports
6179,Bharatpur Airport,Bharatpur,Nepal,BHR,VNBP,27.678101,84.429398,600,5.75,N,Asia/Katmandu,airport,OurAirports
6180,Bhadrapur Airport,Chandragarhi,Nepal,BDP,VNCG,26.5708007812,88.07959747310001,300,5.75,N,Asia/Katmandu,airport,OurAirports
6181,Meghauli Airport,Meghauli,Nepal,MEY,VNMG,27.5774,84.22875,600,5.75,N,Asia/Katmandu,airport,OurAirports
6182,Nepalgunj Airport,Nepalgunj,Nepal,KEP,VNNG,28.103599548339844,81.66699981689453,540,5.75,N,Asia/Katmandu,airport,OurAirports
6186,Mae Sot Airport,Tak,Thailand,MAQ,VTPM,16.699899673461914,98.54509735107422,690,7,U,Asia/Bangkok,airport,OurAirports
6187,Buon Ma Thuot Airport,Buonmethuot,Vietnam,BMV,VVBM,12.668299675,108.120002747,1729,7,U,Asia/Saigon,airport,OurAirports
6188,Cat Bi International Airport,Haiphong,Vietnam,HPH,VVCI,20.819400787353516,106.7249984741211,6,7,U,Asia/Saigon,airport,OurAirports
6189,Cam Ranh Airport,Nha Trang,Vietnam,CXR,VVCR,11.998200416564941,109.21900177001953,40,7,U,Asia/Saigon,airport,OurAirports
6190,Co Ong Airport,Conson,Vietnam,VCS,VVCS,8.73183,106.633003,20,7,U,Asia/Saigon,airport,OurAirports
6191,Can Tho International Airport,Can Tho,Vietnam,VCA,VVCT,10.085100174,105.711997986,9,7,U,Asia/Saigon,airport,OurAirports
6192,Dien Bien Phu Airport,Dienbienphu,Vietnam,DIN,VVDB,21.3974990845,103.008003235,1611,7,U,Asia/Saigon,airport,OurAirports
6193,Phu Cat Airport,Phucat,Vietnam,UIH,VVPC,13.955,109.042,80,7,U,Asia/Saigon,airport,OurAirports
6194,Pleiku Airport,Pleiku,Vietnam,PXU,VVPK,14.004500389099121,108.01699829101562,2434,7,U,Asia/Saigon,airport,OurAirports
6195,Vinh Airport,Vinh,Vietnam,VII,VVVH,18.7376003265,105.67099762,23,7,U,Asia/Saigon,airport,OurAirports
6196,Banmaw Airport,Banmaw,Burma,BMO,VYBM,24.268999099731445,97.24620056152344,370,6.5,U,Asia/Rangoon,airport,OurAirports
6197,Dawei Airport,Dawei,Burma,TVY,VYDW,14.103899955749512,98.20359802246094,84,6.5,U,Asia/Rangoon,airport,OurAirports
6198,Kawthoung Airport,Kawthoung,Burma,KAW,VYKT,10.049300193786621,98.53800201416016,180,6.5,U,Asia/Rangoon,airport,OurAirports
6199,Loikaw Airport,Loikaw,Burma,LIW,VYLK,19.691499710083008,97.21479797363281,2940,6.5,U,Asia/Rangoon,airport,OurAirports
6200,Mawlamyine Airport,Mawlamyine,Burma,MNU,VYMM,16.444700241088867,97.66069793701172,52,6.5,U,Asia/Rangoon,airport,OurAirports
6201,Pathein Airport,Pathein,Burma,BSX,VYPN,16.815201,94.7799,20,6.5,U,Asia/Rangoon,airport,OurAirports
6202,Pakhokku Airport,Pakhokku,Burma,PKK,VYPU,21.4043,95.11125,151,6.5,U,Asia/Rangoon,airport,OurAirports
6203,Sumbawa Besar Airport,Sumbawa Island,Indonesia,SWQ,WADS,-8.48904037475586,117.41200256347656,16,8,N,Asia/Makassar,airport,OurAirports
6204,Tambolaka Airport,Waikabubak-Sumba Island,Indonesia,TMC,WADT,-9.40972,119.244003,161,8,N,Asia/Makassar,airport,OurAirports
6205,Bokondini Airport,Bokondini-Papua Island,Indonesia,BUI,WAJB,-3.6822,138.6755,4550,9,N,Asia/Jayapura,airport,OurAirports
6206,Senggeh Airport,Senggeh-Papua Island,Indonesia,SEH,WAJS,-3.45,140.779,914,9,N,Asia/Jayapura,airport,OurAirports
6207,Tanjung Harapan Airport,Tanjung Selor-Borneo Island,Indonesia,TJS,WALG,2.83583333333,117.373611111,10,8,N,Asia/Makassar,airport,OurAirports
6208,Datadawai Airport,Datadawai-Borneo Island,Indonesia,DTD,WALJ,0.8106,114.5306,508,8,N,Asia/Makassar,airport,OurAirports
6209,Kalimarau Airport,Tanjung Redep-Borneo Island,Indonesia,BEJ,WALK,2.1555,117.431999,59,8,N,Asia/Makassar,airport,OurAirports
6210,Warukin Airport,Tanjung-Borneo Island,Indonesia,TJG,WAON,-2.21655988693,115.435997009,197,8,N,Asia/Makassar,airport,OurAirports
6211,Sampit(Hasan) Airport,Sampit-Borneo Island,Indonesia,SMQ,WAOS,-2.49919009209,112.974998474,50,7,N,Asia/Jakarta,airport,OurAirports
6212,Dumatumbun Airport,Langgur-Kei Islands,Indonesia,LUV,WAPL,-5.661620140075684,132.7310028076172,10,9,N,Asia/Jayapura,airport,OurAirports
6213,Mali Airport,Alor Island,Indonesia,ARD,WATM,-8.132340431213379,124.59700012207031,10,8,N,Asia/Makassar,airport,OurAirports
6214,Belaga Airport,Belaga,Malaysia,BLG,WBGC,2.65000009537,113.766998291,200,8,N,Asia/Kuala_Lumpur,airport,OurAirports
6215,Long Lellang Airport,Long Datih,Malaysia,LGL,WBGF,3.4210000038099997,115.153999329,1400,8,N,Asia/Kuala_Lumpur,airport,OurAirports
6216,Long Seridan Airport,Long Seridan,Malaysia,ODN,WBGI,3.9670000076293945,115.05000305175781,607,8,N,Asia/Kuala_Lumpur,airport,OurAirports
6217,Mukah Airport,Mukah,Malaysia,MKM,WBGK,2.90639,112.080002,13,8,N,Asia/Kuala_Lumpur,airport,OurAirports
6218,Bakalalan Airport,Bakalalan,Malaysia,BKM,WBGQ,3.9739999771118164,115.61799621582031,2900,8,N,Asia/Kuala_Lumpur,airport,OurAirports
6219,Lawas Airport,Lawas,Malaysia,LWY,WBGW,4.84917,115.407997,5,8,N,Asia/Kuala_Lumpur,airport,OurAirports
6220,Bario Airport,Bario,Malaysia,BBN,WBGZ,3.7338900566101074,115.47899627685547,3350,8,N,Asia/Kuala_Lumpur,airport,OurAirports
6221,Tomanggong Airport,Tomanggong,Malaysia,TMG,WBKM,5.40257,118.65763,26,8,N,Asia/Kuala_Lumpur,airport,OurAirports
6222,Kudat Airport,Kudat,Malaysia,KUD,WBKT,6.922500133514404,116.83599853515625,10,8,N,Asia/Kuala_Lumpur,airport,OurAirports
6223,Radin Inten II (Branti) Airport,Bandar Lampung-Sumatra Island,Indonesia,TKG,WIAT,-5.240556,105.175556,282,7,N,Asia/Jakarta,airport,OurAirports
6224,Halim Perdanakusuma International Airport,Jakarta,Indonesia,HLP,WIHH,-6.266610145568848,106.89099884033203,84,7,N,Asia/Jakarta,airport,OurAirports
6225,Ranai Airport,Ranai-Natuna Besar Island,Indonesia,NTX,WION,3.90871,108.388,7,7,N,Asia/Jakarta,airport,OurAirports
6226,Pangsuma Airport,Putussibau-Borneo Island,Indonesia,PSU,WIOP,0.8355780243873596,112.93699645996094,297,7,N,Asia/Jakarta,airport,OurAirports
6227,Sintang(Susilo) Airport,Sintang-Borneo Island,Indonesia,SQG,WIOS,0.06361900269985199,111.4729995727539,98,7,N,Asia/Jakarta,airport,OurAirports
6228,Pendopo Airport,Talang Gudang-Sumatra Island,Indonesia,PDO,WIPQ,-3.2860701084136963,103.87999725341797,184,7,N,Asia/Jakarta,airport,OurAirports
6229,Malikus Saleh Airport,Lhok Seumawe-Sumatra Island,Indonesia,LSW,WITM,5.226679801940918,96.95030212402344,90,7,N,Asia/Jakarta,airport,OurAirports
6230,Pulau Pangkor Airport,Pangkor Island,Malaysia,PKG,WMPA,4.244719982147217,100.5530014038086,19,8,N,Asia/Kuala_Lumpur,airport,OurAirports
6232,Long Bawan Airport,Long Bawan-Borneo Island,Indonesia,LBW,WRLB,3.9028,115.6921,3165,8,N,Asia/Makassar,airport,OurAirports
6233,Nunukan Airport,Nunukan-Nunukan Island,Indonesia,NNX,WRLF,4.13333333333,117.666666667,30,8,N,Asia/Makassar,airport,OurAirports
6234,Long Apung Airport,Long Apung-Borneo Island,Indonesia,LPU,WRLP,1.704486,114.970297,627,8,N,Asia/Makassar,airport,OurAirports
6341,Beijing Nanyuan Airport,Beijing,China,NAY,ZBNY,39.782798767089844,116.38800048828125,0,8,U,Asia/Shanghai,airport,OurAirports
6342,Chifeng Airport,Chifeng,China,CIF,ZBCF,42.23500061035156,118.90799713134766,0,8,U,Asia/Shanghai,airport,OurAirports
6343,Changzhi Airport,Changzhi,China,CIH,ZBCZ,36.247501,113.125999,0,8,U,Asia/Shanghai,airport,OurAirports
6344,Datong Airport,Datong,China,DAT,ZBDT,40.060299,113.482002,3442,8,U,Asia/Shanghai,airport,OurAirports
6345,Baita International Airport,Hohhot,China,HET,ZBHH,40.851398,111.823997,3556,8,U,Asia/Shanghai,airport,OurAirports
6346,Baotou Airport,Baotou,China,BAV,ZBOW,40.560001373291016,109.99700164794922,3321,8,U,Asia/Shanghai,airport,OurAirports
6347,Shijiazhuang Daguocun International Airport,Shijiazhuang,China,SJW,ZBSJ,38.28070068359375,114.6969985961914,233,8,U,Asia/Shanghai,airport,OurAirports
6348,Tongliao Airport,Tongliao,China,TGO,ZBTL,43.556702,122.199997,2395,8,U,Asia/Shanghai,airport,OurAirports
6349,Ulanhot Airport,Ulanhot,China,HLH,ZBUL,46.195333,122.008333,0,8,U,Asia/Shanghai,airport,OurAirports
6350,Xilinhot Airport,Xilinhot,China,XIL,ZBXH,43.91559982299805,115.96399688720703,0,8,U,Asia/Shanghai,airport,OurAirports
6351,Beihai Airport,Beihai,China,BHY,ZGBH,21.5394,109.293999,0,8,U,Asia/Shanghai,airport,OurAirports
6352,Changde Airport,Changde,China,CGD,ZGCD,28.9188995361,111.63999939,128,8,U,Asia/Shanghai,airport,OurAirports
6353,Dayong Airport,Dayong,China,DYG,ZGDY,29.1028,110.443001,692,8,U,Asia/Shanghai,airport,OurAirports
6354,Meixian Airport,Meixian,China,MXZ,ZGMX,24.350000381469727,116.13300323486328,0,8,U,Asia/Shanghai,airport,OurAirports
6355,Zhuhai Jinwan Airport,Zhuhai,China,ZUH,ZGSD,22.006399,113.375999,23,8,U,Asia/Shanghai,airport,OurAirports
6356,Liuzhou Bailian Airport,Liuzhou,China,LZH,ZGZH,24.2075,109.390999,295,8,U,Asia/Shanghai,airport,OurAirports
6357,Zhanjiang Airport,Zhanjiang,China,ZHA,ZGZJ,21.214399,110.358002,125,8,U,Asia/Shanghai,airport,OurAirports
6358,Enshi Airport,Enshi,China,ENH,ZHES,30.3202991486,109.48500061,1605,8,U,Asia/Shanghai,airport,OurAirports
6359,Nanyang Jiangying Airport,Nanyang,China,NNY,ZHNY,32.980801,112.614998,840,8,U,Asia/Shanghai,airport,OurAirports
6360,Xiangyang Liuji Airport,Xiangfan,China,XFN,ZHXF,32.1506,112.291,0,8,U,Asia/Shanghai,airport,OurAirports
6361,Yichang Sanxia Airport,Yichang,China,YIH,ZHYC,30.55655,111.479988,673,8,U,Asia/Shanghai,airport,OurAirports
